management,S_address,L_address,purpose,camera_num,camera_pixel,shoot_info,storage_days,installed_date,phone,latitude,longitude,data_date
서울특별시  양천구청,서울특별시 양천구 신월로 176,서울특별시 양천구 신월동 575-30,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.51879,126.84298999999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로82길 8,서울특별시 양천구 신월동 1007-5,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.51578,126.838943,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로16길 10,서울특별시 양천구 신월동 914-7,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.524516,126.833358,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로9길 24,서울특별시 양천구 신월7동 942-17,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.520717,126.83166499999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로17길 33,서울특별시 양천구 신월7동 331-31,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.521921,126.826851,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로16길 36,서울특별시 양천구 신월7동 925-14,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.523771999999994,126.83503799999998,2020-05-18
서울특별시  양천구청,서울특별시 양천구 곰달래로5길 33,서울특별시 양천구 신월1동 133-6,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.532465,126.833096,2020-05-18
서울특별시  양천구청,서울특별시 양천구 월정로17길 24-1,서울특별시 양천구 신월1동 232-23,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.527928,126.83669599999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 가로공원로 140-3,서울특별시 양천구 신월1동 95-1,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.535834,126.83150800000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 월정로15길 7,서울특별시 양천구 신월1동 241-18,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.527658,126.83899699999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 월정로 40,서울특별시 양천구 신월2동 445-1,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.523501,126.84232,2020-05-18
서울특별시  양천구청,서울특별시 양천구 중앙로57길 25,서울특별시 양천구 신월2동 457-1,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.526709000000004,126.84614199999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 중앙로53길 6,서울특별시 양천구 신월2동 473-13,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.525839000000005,126.849195,2020-05-18
서울특별시  양천구청,서울특별시 양천구 중앙로49길 21,서울특별시 양천구 신월2동 504-1,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.522944,126.848602,2020-05-18
서울특별시  양천구청,서울특별시 양천구 월정로11길 14,서울특별시 양천구 신월4동 412-2,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.525486,126.83923999999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로67길 2,서울특별시 양천구 신월동 418-2,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.523794,126.83678,2020-05-18
서울특별시  양천구청,서울특별시 양천구 신월로11길 14,서울특별시 양천구 신월4동 540-5,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.518543,126.840278,2020-05-18
서울특별시  양천구청,서울특별시 양천구 화곡로3길 23,서울특별시 양천구 신월5동 12-1,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.541545,126.827522,2020-05-18
서울특별시  양천구청,서울특별시 양천구 신월5동 5,서울특별시 양천구 신월5동 5,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.5449,126.82960600000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 신월5동 56-1,서울특별시 양천구 신월5동 56-1,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.538759999999996,126.828011,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로33길 39-1,서울특별시 양천구 신월5동 61-19,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.538317,126.83166399999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로80길 21,서울특별시 양천구 신월6동 1006-1,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.5158,126.83715,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로79길 41,서울특별시 양천구 신월6동 575-18,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.518390000000004,126.84366999999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로16길 46-9,서울특별시 양천구 신월7동 964-7,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.522773,126.83476200000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 신월로7길 6,서울특별시 양천구신월7동 984-5,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.516892999999996,126.836591,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로2길 30,서울특별시 양천구 신월7동 996-22,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.519163,126.83717299999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 가로공원로 66길 2,서울특별시 양천구 신월1동 97-3,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.535717,126.830024,2020-05-18
서울특별시  양천구청,서울특별시 양천구 곰달래로3길 25,서울특별시 양천구 신월1동 132-9,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.53178,126.832771,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로53길 12-1,서울특별시 양천구 신월동 140-8,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.534603000000004,126.83049,2020-05-18
서울특별시  양천구청,서울특별시 양천구 신월1동 230-1 반곡어린이공원 앞,,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.528999,126.83546399999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 오목로10길 7-9,서울특별시 양천구 신월2동 509-12,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.521934,126.84501599999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 오목로15길 7,서울특별시 양천구 신월2동 492-6,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.523601,126.846076,2020-05-18
서울특별시  양천구청,서울특별시 양천구 중앙로57길 8,서울특별시 양천구 신월2동 455-8,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.527099,126.848098,2020-05-18
서울특별시  양천구청,서울특별시 양천구 오목로9길 20-1,서울특별시 양천구 신월2동 486,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.524177,126.842712,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로54길 8,서울특별시 양천구 신월동 165-19,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.533553999999995,126.82898700000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로40가길 13,서울특별시 양천구 신월동 181-1,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.533706,126.82592,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로75길 35,서울특별시 양천구 신월4동 532-6,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.520183,126.843566,2020-05-18
서울특별시  양천구청,서울특별시 양천구 월정로38길 6,서울특별시 양천구 신월5동 66-20,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.538631,126.83358,2020-05-18
서울특별시  양천구청,서울특별시 양천구 화곡로12길 23-13,서울특별시 양천구 신월5동 72-10,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.537712,126.832298,2020-05-18
서울특별시  양천구청,서울특별시 양천구 가로공원로67길 12-3,서울특별시 양천구 신월5동 74-8,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.537459999999996,126.830886,2020-05-18
서울특별시  양천구청,서울특별시 양천구 월정로 283-1,서울특별시 양천구신월5동 9-7,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.54214,126.829109,2020-05-18
서울특별시  양천구청,서울특별시 양천구 신월로12길 6,서울특별시 양천구 신월6동 549-5,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.517032,126.84153700000002,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로17길 26,서울특별시 양천구 신월7동 331-45,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.521991,126.82750700000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로16길 3,서울특별시 양천구 신월7동 916-1,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.524265,126.831474,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로7길 13,서울특별시 양천구 신월7동 954-1,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.521244,126.83281699999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로2길 16,서울특별시 양천구 신월7동 995-24,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.518337,126.83815700000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로63길 7,서울특별시 양천구 신월동 224-10,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.528735,126.83405,2020-05-18
서울특별시  양천구청,서울특별시 양천구 오목로 76,서울특별시 양천구 신월2동 507-1,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.522737,126.84624199999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로36길 3,서울특별시 양천구 신월3동 49-22,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.53627,126.82725,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로69길 9,서울특별시 양천구 신월동 419-15,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.522732,126.83851499999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 월정로 21,서울특별시 양천구 신월동 514-12,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.52129,126.84298999999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 월정로40길 10-1,서울특별시 양천구 신월5동 66-8,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.539157,126.833977,2020-05-18
서울특별시  양천구청,서울특별시 양천구 월정로 303,서울특별시 양천구 신월5동 1036 수명산롯데캐슬103동 끝,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.5453,126.82901000000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 신정로13길 60,서울특별시 양천구 신월동 561-1,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.514503000000005,126.84142299999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로7길 27-8,서울특별시 양천구 신월7동 957-17,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.519682,126.83176200000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로7길 21,서울특별시 양천구 신월동 955-7,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.520590999999996,126.832526,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로55길 9,서울특별시 양천구 신월동 141-9,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.53348,126.83101,2020-05-18
서울특별시  양천구청,서울특별시 양천구 곰달래로13길 59,서울특별시 양천구 신월1동 103-23,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.53459,126.83448,2020-05-18
서울특별시  양천구청,서울특별시 양천구 중앙로 282,서울특별시 양천구 신정동 972-4,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.52213,126.85162,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로56가길 11,서울특별시 양천구 신월동 198-23,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.531659999999995,126.83035,2020-05-18
서울특별시  양천구청,서울특별시 양천구 신월로15길 2,서울특별시 양천구 신월4동 537-6,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.51887,126.84216,2020-05-18
서울특별시  양천구청,서울특별시 양천구 화곡로8길 5,서울특별시 양천구 신월5동 59-17,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.53889,126.82943999999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 신월로16길 7,서울특별시 양천구 신월6동 575-8,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.51755,126.84268,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로 131,서울특별시 양천구 신월7동 331-86,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.523990000000005,126.82845,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로10길 12,서울특별시 양천구 신월7동 927-1,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.523309999999995,126.83411000000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로7길 28-16,서울특별시 양천구 신월7동 947-3,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.52087,126.83061000000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 월정로27길 21,서울특별시 양천구 신월1동 123-31,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.53165,126.83454099999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로40길 70,서울특별시 양천구 신월3동 180-12,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.532871,126.82611100000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로29길 35,서울특별시 양천구 신월5동 17-7 신월중-신화중 사이,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.53996,126.82954,2020-05-18
서울특별시  양천구청,서울특별시 양천구 가로공원로69길 5,서울특별시 양천구 신월5동 82-11,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.537,126.8321,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로82길 23-1,서울특별시 양천구 신월동 1011-1,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.515229999999995,126.83697,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로70길 11-12,서울특별시 양천구 신월7동 974-11,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.521093,126.83653999999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 오목로11길 5,서울특별시 양천구 신월2동 489-8,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.523195,126.844729,2020-05-18
서울특별시  양천구청,서울특별시 양천구 가로공원로60가길 15,서울특별시 양천구 신월3동 157-20,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.534489,126.826631,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로42길 31,서울특별시 양천구 신월3동 161-12,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.533467,126.827234,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로60길 26,서울특별시 양천구 신월3동 195-30,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.530758,126.827554,2020-05-18
서울특별시  양천구청,서울특별시 양천구 화곡로4길 29-10,서울특별시 양천구 신월5동 80-19,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.537023,126.829074,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로82길 5-2,서울특별시 양천구 신월6동 1013-4,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.515633,126.83913000000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 신월로 261,서울특별시 양천구 신월2동 503-36,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.522389000000004,126.85076000000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 오목로9길 13,서울특별시 양천구 신월2동 445-23,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.523223,126.843223,2020-05-18
서울특별시  양천구청,서울특별시 양천구 화곡로5길 11,서울특별시 양천구 신월동 16-31,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.540547,126.828226,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로7길 28-27,서울특별시 양천구 신월7동 946-1,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.52166,126.83051,2020-05-18
서울특별시  양천구청,서울특별시 양천구 곰달래로6길 5-16,서울특별시 양천구 신월동 230-3,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.52937,126.83604,2020-05-18
서울특별시  양천구청,서울특별시 양천구 곰달래로14길 6-15,서울특별시 양천구 신월동 229-7,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.52942,126.83693999999998,2020-05-18
서울특별시  양천구청,서울특별시 양천구 월정로17길 24-20,서울특별시 양천구 신월동 232-33,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.5287,126.83621000000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 곰달래로10길 16-1,서울특별시 양천구 신월동 232-13,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.52858,126.83701,2020-05-18
서울특별시  양천구청,서울특별시 양천구 곰달래로6길 23,서울특별시 양천구 신월동 231-14,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.52793,126.83591000000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 곰달래로14길 22,서울특별시 양천구 신월동 234-21,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.52812,126.83878999999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 곰달래로 43,서울특별시 양천구 신월1동 117-34,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.5301,126.83764599999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 신월로20길 6-1,서울특별시 양천구 신월6동 601-9,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.519533,126.84478500000002,2020-05-18
서울특별시  양천구청,서울특별시 양천구 화곡로8길 19,서울특별시 양천구 신월5동 77-17,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.53756,126.82964299999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 가로공원로67길 14,서울특별시 양천구 신월5동 74-10,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.537665999999994,126.83049199999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 화곡로4길 25,서울특별시 양천구 신월5동 79-18,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.537328,126.828404,2020-05-18
서울특별시  양천구청,서울특별시 양천구 곰달래로3길 7,서울특별시 양천구 신월1동 126-28,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.530359999999995,126.833681,2020-05-18
서울특별시  양천구청,서울특별시 양천구 곰달래로 12,서울특별시 양천구 신월1동 224-27,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.529602000000004,126.83403,2020-05-18
서울특별시  양천구청,서울특별시 양천구 오목로15길 32-7,서울특별시 양천구 신월2동 467-5,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.526149,126.846705,2020-05-18
서울특별시  양천구청,서울특별시 양천구 중앙로51길 4,서울특별시 양천구 신월2동 474-10,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.525048,126.84975800000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 신월로22길 11-2,서울특별시 양천구 신월2동 606-16,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.520278999999995,126.846341,2020-05-18
서울특별시  양천구청,서울특별시 양천구 가로공원로58길 16-3,서울특별시 양천구 신월3동 152-27,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.533297,126.824303,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로 430,서울특별시 양천구 신월3동 205-48,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.529315000000004,126.831985,2020-05-18
서울특별시  양천구청,서울특별시 양천구 오목로 46-2,서울특별시 양천구 신월동 517-5,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.521409000000006,126.842628,2020-05-18
서울특별시  양천구청,서울특별시 양천구 지양로16길 15,서울특별시 양천구 신월7동 916-6,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.524623,126.832858,2020-05-18
서울특별시  양천구청,서울특별시 양천구 신월로7길 12-1,서울특별시 양천구 신월7동 984-3,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.518205,126.833901,2020-05-18
서울특별시  양천구청,서울특별시 양천구 곰달래로9길 29,서울특별시 양천구 신월1동 111-25,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.532249,126.83461100000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 곰달래로5길 79,서울특별시 양천구 신월1동 144-1,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.535158,126.82981200000002,2020-05-18
서울특별시  양천구청,서울특별시 양천구 가로공원로66길 17,서울특별시 양천구 신월1동 95-19,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.535543,126.831543,2020-05-18
서울특별시  양천구청,서울특별시 양천구 월정로13길 2,서울특별시 양천구 신월1동 237-10,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.527085,126.839468,2020-05-18
서울특별시  양천구청,서울특별시 양천구 오목로11길 22,서울특별시 양천구 신월2동 482-1,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.524584000000004,126.844577,2020-05-18
서울특별시  양천구청,서울특별시 양천구 가로공원로58길 1,서울특별시 양천구 신월3동 153-1,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.534579,126.824478,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로36길 19,서울특별시 양천구 신월3동 48-15,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.535944,126.82555900000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로64길 13,서울특별시 양천구 신월3동 207-1,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.527662,126.832895,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로 577,서울특별시 양천구 신월4동 547-10,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.517377,126.839702,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로 497,서울특별시 양천구 신월4동 410-26,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.524482,126.83621399999998,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로 33길 26,서울특별시 양천구 신월5동 77-4,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.538146999999995,126.83018100000001,2020-05-18
서울특별시  양천구청,서울특별시 양천구 화곡로4길 22,서울특별시 양천구 신월5동 51-1,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.537459999999996,126.827909,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로70길 19-19,서울특별시 양천구 신월7동 973-14,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.520444,126.83559199999999,2020-05-18
서울특별시  양천구청,서울특별시 양천구 남부순환로66길 2,서울특별시 양천구 신월7동 926-8,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.523721,126.835572,2020-05-18
